No,SAP CODE,STORE NAME,LAT,LONG,Store Address
231,M148,MEGASTORE PONDOK BAMBU,-6.231211,106.8975165,"JL .PAHLAWAN REVOLUSI NO 1B.PD.RT 01/RW 04 BAMBU,Kelurahan Pondok Bambu ,Kecamatan Duren Sawit,Provinsi DKI Jakarta"
232,G035,COURTS HARAPAN INDAH,-6.1887612,106.97653,"Jalan Harapan Indah Boulevard Kav. 9, Medan Satria, Kota Bks, Jawa Barat 17132"
233,G421,ERABLUE KALIABANG BEKASI,-6.1907952,107.0020901,"Jl. Kali Abang Nangka Gg. Taruna II No. 2, RT.004/RW.006, Perwira, Kec. Bekasi Utara, Kota Bekasi, Jawa Barat 17124"
234,G460,ERABLUE KALIABANG TENGAH PONDOK UNGU,-6.1771664,106.9989232,"Jl. Kaliabang Tengah, RT 003, RW 023, Kelurahan Pejuang, Kecamatan Medan Satria, Kota Bekasi, Jawa Barat"
235,G429,ERABLUE PERJUANGAN BEKASI,-6.2218284,107.024936,"Jl. Raya Perjuangan, Perumahan Taman Wisma Asri 1 Blok N No.1 G, RT.001/RW.032, Tlk. Pucung, Kec. Bekasi Utara, Kota Bekasi. 17161"
236,G455,ERABLUE RAYA KEBALEN BEKASI,-6.1700033,107.045957,"Jl. Raya Kebalen, Babelan Kota, Kec. Babelan, Kabupaten Bekasi, Jawa Barat 17610"
237,E014,ERAFONE BEKASI CYBER PARK,-6.2466474,106.9912169,"Bekasi Cyber Park Lantai GF No. B.A3.6, Jl. KH. Noer Ali No.177, RT.001/RW.005, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17124"
238,E698,ERAFONE MB PISANGAN TAMBUN UTARA,-6.1928809,107.0451476,"Jl.Raya Satria Mekar Kp.Pisangan RT 015 RW 008 Desa Satria Mekar, Kec.Tambun Utara, Kab.Bekasi"
239,E953,ERAFONE RAJAWALI RAYA BEKASI,-6.2380098,106.9803271,"Jl. Rajawali raya no 33 Rt.010/Rw.002 Kel.Kayuringin Jaya ,Kec.Bekasi Selatan,17144"
240,E313,ERAFONE RUKO HARAPAN INDAH,-6.1863931,106.9834595,"Jl.Boulevard Hijau Raya Blok B1 No.38 Rt.006 Rw.030 Pejuang, Kec.Medan Satria Bekasi 17131"
241,E584,ERAFONE RUKO MEKAR SARI,-6.2958467,106.9357062,"Jl. Mekar sari No 3, RT 006/RW 003, Bekasi Jaya, Bekasi Timur, Kota Bekasi, Jawa Barat"
242,E334,ERAFONE RUKO PEJUANG BEKASI,-6.198161,106.9892969,"Jl.Pejuang Bekasi,Kel. Pejuang, Kec.Medan Satria Bekasi RT.004/RW.002 17124"
243,E189,ERAFONE RUKO PONDOK UNGU PERMAI,-6.1764883,107.0004806,"Jl. Raya Pd. Ungu Permai No.9, RT.002/RW.010, Central Kaliabang, Bekasi Utara, Bekasi City, West Java 17125"
244,E581,ERAFONE RUKO TAMBUN 2,-6.2455068,107.0639701,Jln. Kp.Warung Asem RT 003/001 Desa Sumberjaya Kec. Tambun Selatan Kabupaten Bekasi 17510
245,E280,ERAFONE RUKO UJUNG HARAPAN BEKASI,-6.1895398,107.0076077,"Jalan Ujung Harapan No. 28 Kel.Bahagia, Kec.Babelan ,Kota Bekasi. 17610"
246,E295,ERAFONE RUKO WISMA ASRI BEKASI,-6.2220876,107.023562,"KK Tm Wisma Asri No.14   Rt 001 Rw 015 Teluk Pucung , Bekasi Utara , Kota Bekasi , Jawa Barat 17121"
247,E964,ERAFONE SETIADARMA BEKASI,-6.264436,107.0518094,"Jl. Setia Darma 2 RT.2/RW.3, Setiadarma, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510"
248,E013,ERAFONE SUMMARECON MALL BEKASI,-6.2265357,107.0012251,"Summarecon Mall Bekasi Blok M Lantai GF No. 117-118, Jl Boulevard Ahmad Yani RT.006/RW.002, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142"
249,N194,HUAWEI SUMMARECON MALL BEKASI,-6.2249559,107.0017814,"Summarecon mall bekasi Lt. GF no. 138. Jl. Bulevard ahmad yani, Marga Mulya, Bekasi Utara 17142"
250,M072,MEGASTORE RUKO KARANG SATRIA BEKASI,-6.2165067,107.0328172,"Jl. Karang Satria RT.003 RW. 002 Kel. Karang Satria Kec. Tambun Utara, Kab. Bekasi"
251,M049,MEGASTORE RUKO TAMBUN BEKASI,-6.2334808,107.0461155,"Jl. Raya Mangun Jaya No.64, Mangunjaya, Kec. Tambun Sel., Bekasi, Jawa Barat 17510"
252,G344,CARRE4 TRANSMRT JUANDA BEKASI,-6.2499594,107.0168007,"Jln Ir. H. Juanda No. 180, Duren Jaya, Bekasi Timur, Margahayu, Kota Bekasi, Jawa Barat 17113"
253,G034,COURTS MEGA BEKASI HYPERMART,-6.2491592,106.9931151,"Mega Bekasi Giant Hypermall Lt 1 Courts Jl. Jend. Ahmad Yani RT.004/RW.001, Marga Jaya, Bekasi Selatan, Bekasi City, West Java 17144"
254,G442,ERABLUE BANTAR GEBANG BEKASI,-6.3159543,107.0007766,"Kp. Cibitung Harapan, RT 001, RW 006, Kelurahan Padurenan, Kecamatan Mustika Jaya, Kota Bekasi, Provinsi Jawa Barat"
255,G434,ERABLUE MT. HARYONO BEKASI,-6.3368105,107.0418698,"Kp. Cijengkol, RT 001, RW 001, Desa Cijengkol, Kecamatan Setu, Kabupaten Bekasi, Provinsi Jawa Barat"
256,G432,ERABLUE MUSTIKA JAYA BEKASI,-6.2991598,107.029837,"JL. Raya Mustika Jaya No. 100, RT 002, RW 007, Kelurahan Mustika jaya, Kecamatan Mustika Jaya, Kota Bekasi, Provinsi Jawa Barat"
257,G426,ERABLUE SETIA MEKAR BEKASI,-6.2426227,107.0420408,"Jl. Setia Mekar Ruko No. 15 A,B,C, Kp. Rawa Kalong, RT.003/RW.021, Setia Mekar, Tambun Selatan, Bekasi, Jawa Barat"
258,G425,ERABLUE SILIWANGI BEKASI,-6.310736,106.985204,"Jl. Raya Narogong, RT.002/RW.004, Bantargebang, Bantargebang, Kota Bekasi, Jawa Barat"
259,E006,ERAFONE 1 MEGA BEKASI HYPERMALL,-6.2500043,106.9929925,"Mega Bekasi Giant Hypermall Lt 1 No.291 Jl. Jend. Ahmad Yani RT.004/RW.001, Marga Jaya, Bekasi Selatan, Bekasi City, West Java 17144"
260,E008,ERAFONE 3 MEGA BEKASI HYPERMALL,-6.249649,106.992538,"Mega Bekasi Giant Hypermall Lt 1 No. 178 Jl. Jend. Ahmad Yani RT.004/RW.001, Marga Jaya, Bekasi Selatan, Bekasi City, West Java 17144"
261,E012,ERAFONE BLU PLAZA,-6.2561661,107.0071606,"Blu Plaza Lantai GF No. 8 Jl. Chairil Anwar No.27-36, RT.006/RW.009, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113"
262,F065,ERAFONE CARINGIN RAWA LUMBU,-6.294996,106.9973395,"Jl. Caringin, No. 58 RT. 5 / RW 005, Kelurahan Bojong Menteng Kecamatan Rawalumbu, Kota Bekasi, Jawa Barat 17117"
263,E983,ERAFONE GRAND WISATA BEKASI,-6.2761904,107.0417071,"Grand wisata Jl. Musika jaya ,RT 003/RW 012 Lambangsari,Kecamatan tambun selatan ,Kota Bekasi - Jawa Barat 17158"
264,E902,ERAFONE MB PONDOK TIMUR BEKASI,-6.2626115,106.8816038,"Jl. Raya Pengasinan No.36D, RT.005/RW.019, Pengasinan, Kec. Rawalumbu, Kota Bks, Jawa Barat 17115"
265,E961,ERAFONE R.A KARTINI BEKASI,-6.247686,107.0016544,"Jl. R.A Kartini no 5 Rt.004/Rw.003 Kel.Margahayu ,Kec.Bekasi Timur,17144"
266,E196,ERAFONE RUKO BANTAR GEBANG SETU BEK,-6.312717,106.989284,"Jl. H Djole RT 001/ RW 009, Kel. Bantar gebang , Kec.Bantar gebang, Kota Bekasi"
267,E182,ERAFONE RUKO HANKAM BEKASI,-6.3141354,106.9219727,"Jl. Raya Hankam No.46b, RT.003/RW.007, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414"
268,E333,ERAFONE RUKO JATIRANGGON BEKASI,-6.3335139,106.9238756,"Jl. Raya Hankam 100-422, RT.004 / RW.004, Kel. Jatiranggon, Kec. Jatisampurna, Kota Bekasi Jawa Barat 17431"
